更新时间,#genre#
20240618-14-35-01,url
403.61ms,CCTV12,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000040BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUd3JM2PCgDefrKOVZLNt0QMAmpLefguRLiOPXiDRWhxHg8yim2giTBA8RILsb%2B8Y5pkFUyZBE%2FkNJAbwncEegkU
331.49ms,吉林卫视,http://124.165.251.82:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
378.93ms,贵州卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226474/index.m3u8
221.86ms,黑莓电影,http://[2409:8087:1a0b:df::4014]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
4707.92ms,解说_科幻梦工场,https://live.metshop.top/huya/15152155
293.90ms,四川卫视,http://171.118.223.183:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
2566.32ms,嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
363.22ms,浙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8
1305.52ms,三国演义,https://live.metshop.top/yy/1354936241
401.28ms,CCTV10,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3949784BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUXt3TPFwzzdHCkOT9AjSv5OuXozn3alq9%2BUx7ZLG1w9aOfkLjZvYj56D3xkOAtSOIoLsdw8c1%2BCwLDg1aS4esN4
301.08ms,CCTV13,http://36.40.237.92:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
174.00ms,CCTV11,http://124.228.160.94:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
1993.94ms,解说_疯狂解说家,https://live.metshop.top/huya/18366196
158.54ms,CCTV3,http://117.27.190.42:9998/tsfile/live/23234_1.m3u8?key=txiptv&playlive=1&authid=0
393.28ms,上海外语,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000001/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000001&IASHttpSessionId=OTT19019320240419154124000281
3244.94ms,法证先锋,https://live.metshop.top/yy/1354930965
347.16ms,超级综艺,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
408.25ms,深圳卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
127.90ms,亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
315.54ms,凤凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
333.02ms,咪咕运动,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
341.81ms,CCTV4,http://171.118.223.183:9999/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
369.87ms,CCTV9,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8
191.25ms,广东卫视,http://223.151.51.74:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
146.31ms,湖南国际,http://175.10.228.235:8081/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
109.46ms,新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
463.31ms,湖南教育,http://222.241.154.37:9901/tsfile/live/23027_1.m3u8?key=txiptv&playlive=1&authid=0
298.74ms,吉林卫视,http://36.40.237.92:9999/tsfile/live/0132_5.m3u8?key=txiptv&playlive=0&authid=0
186.70ms,七彩戏剧,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
360.66ms,CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
190.26ms,东方卫视,http://223.151.51.74:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
392.10ms,陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
118.96ms,东方卫视,http://223.112.219.174:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
281.82ms,云南卫视,http://124.165.251.82:9999/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
436.00ms,CCTV11,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel41/2300.m3u8
282.48ms,CCTV2,http://171.117.29.144:9999/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
378.14ms,北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
2010.33ms,解说_涵哥评电影,https://live.metshop.top/huya/16865726
499.44ms,CCTV1,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
467.84ms,东南卫视,http://222.241.154.37:9901/tsfile/live/23037_1.m3u8?key=txiptv&playlive=1&authid=0
909.90ms,「斗鱼」云顶之弈,http://live.iill.top/douyu.php?id=522423
1207.66ms,年代音乐889,https://fanmingming.com/fm?id=2397
424.83ms,浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
153.04ms,广西卫视,http://223.159.9.13:8099/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
818.28ms,环球资讯广播,https://fanmingming.com/fm?id=692
176.12ms,东南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
423.95ms,上海都市,https://live.goodiptv.club/api/bestv.php?id=dshd8m/8000000
380.16ms,山西卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN1344BESTVSMGSMG9/index.m3u8?m3u8_level=2
542.27ms,湖南爱晚,http://222.241.154.37:9901/tsfile/live/23022_1.m3u8
1554.70ms,美剧「解说」,http://live.iill.top/huya.php?id=20488841
164.71ms,CCTV13,http://175.10.228.235:8081/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
162.89ms,山东卫视,http://118.248.168.109:8088/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
497.39ms,CCTV8,http://222.241.154.37:9901/tsfile/live/23008_1.m3u8?key=txiptv&playlive=1&authid=0
286.85ms,精品体育,http://112.44.6.47:4022/udp/239.11.0.134:5140
172.54ms,浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
214.20ms,青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
1068.12ms,闵行电台,https://fanmingming.com/fm?id=846
156.35ms,湖北卫视,http://223.151.51.74:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
1813.15ms,封神榜,https://live.metshop.top/yy/1353426319
370.62ms,浙江松阳,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
6632.12ms,「B站」使命召唤•手游,http://live.iill.top/bilibili.php?id=22741849
57.46ms,新加坡CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
191.36ms,甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
377.19ms,CHC动作电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?m3u8_level=2
1158.32ms,CCTV10,http://124.228.160.94:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
403.73ms,东方影视,https://live.goodiptv.club/api/bestv.php?id=dfyshd8m/8000000
356.80ms,CCTV5,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638727e617ca0/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSPTZ4CK5oLfjaEYe9dogNMSXw4ajlL%2FoUYC2RZQQDco6uQSifXBocz5ID6RePfIKQ4rFWiHjq%2FeZoDmrzW%2FKlw
588.14ms,湖南电影,http://222.241.154.37:9901/tsfile/live/23025_1.m3u8?key=txiptv&playlive=1&authid=0
1284.26ms,「斗鱼」我的世界,http://live.iill.top/douyu.php?id=738878
731.27ms,金鹰卡通,https://epg.pw/stream/33c44b3d14a45ab0fbe06d98b6608a0067dd068ebb6bd8e4a931cb2e600f8548.m3u8
16593.11ms,内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
576.51ms,「斗鱼」绝地求生,http://live.iill.top/douyu.php?id=100
1911.29ms,平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
411.14ms,CCTV2,https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000
373.32ms,东方卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111131BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUaKz9fMrAi6%2FC6MZg8Mm9JQwoDIwMxbrlyyVy9x6ZDKnJ1LnEAwl4s1JgSBXbCxhRiWmveR7x9HhnhsF9G%2Bd4f8
682.02ms,藏语广播,https://fanmingming.com/fm?id=650
176.03ms,卡酷动画,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
126.69ms,春晚15,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8
165.21ms,东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
180.79ms,湖南国际,http://223.159.9.13:8099/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
431.81ms,超级体育,https://live.goodiptv.club/api/bestv.php?id=qcsj8m/8000000
2037.27ms,金装四大才子,https://live.metshop.top/yy/1354926600
613.58ms,重庆卫视,http://58.51.111.46:1111/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
819.77ms,「斗鱼」穿越火线_𝟙,http://live.iill.top/douyu.php?id=605964
146.98ms,CCTV3,http://118.248.168.109:8088/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
756.82ms,神州之声,https://fanmingming.com/fm?id=644
153.45ms,CCTV1,http://175.10.228.235:8081/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
187.21ms,吉林卫视,http://123.138.216.44:9902/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
359.57ms,CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
161.80ms,广东卫视,http://223.159.9.13:8099/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
639.75ms,有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
175.94ms,江苏卫视,http://223.159.9.13:8099/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
190.96ms,河南卫视,http://[2409:8087:1a0b:df::4020]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
479.31ms,辽宁卫视,https://live.goodiptv.club/api/bestv.php?id=lnwshd8m/8000000
185.92ms,东南卫视,http://123.138.216.44:9902/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
79.27ms,春晚03,https://txmov2.a.kwimgs.com/bs3/video-hls/5232338436280256836_hlshd15.m3u8
892.25ms,满城尽带黄金甲,https://vip.ffzy-play2.com/20221022/289_cc1b109c/index.m3u8
449.53ms,CCTV13,http://222.241.154.37:9901/tsfile/live/23013_1.m3u8?key=txiptv&playlive=1&authid=0
426.15ms,浙江卫视,http://222.241.154.37:9901/tsfile/live/23028_1.m3u8?key=txiptv&playlive=1&authid=0
2130.19ms,「虎牙」和平精英,http://live.iill.top/huya.php?id=660006
195.66ms,CCTV8,http://111.225.113.145:808/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
272.89ms,CCTV12,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel11/1300.m3u8
207.48ms,凤凰资讯,http://103.95.24.37:880/fhzx.m3u8
1476.55ms,青春动漫,https://live.goodiptv.club/api/bestv.php?id=qcdm8m/8000000
167.85ms,吉林卫视,http://124.228.160.94:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
547.05ms,人在囧途之港囧,https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
192.43ms,河北卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
431.77ms,CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
878.87ms,香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
1022.43ms,澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd
362.17ms,深圳卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226313/index.m3u8
451.63ms,CCTV5+,https://live.goodiptv.club/api/bestv.php?id=cctv5phd8m/8000000
16635.69ms,内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
246.35ms,海南卫视,http://36.40.237.92:9999/tsfile/live/0121_2.m3u8?key=txiptv&playlive=0&authid=0
1365.70ms,电影•1「解说」,http://live.iill.top/huya.php?id=20289754
278.47ms,海南卫视,http://111.225.113.145:808/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
488.25ms,CCTV8,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638728970aa82/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUdDh4EPdDnvGlSBkYaxFdaymid9ta2tVUW0%2FdVrFqszC1EVEkAbpip1IYxn%2Ba2aA%2BVAihIiw9D8ejUsDbfU0K68
199.11ms,CCTV11,http://36.40.237.92:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
201.40ms,五星体育,http://[2409:8087:5e08:24::15]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19594820240419041339000523
388.08ms,广东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
2324.51ms,陀枪师姐,https://live.metshop.top/yy/1382688521
460.05ms,上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
163.97ms,CCTV4,http://223.159.9.13:8099/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
345.69ms,江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
669.04ms,台海之声,https://fanmingming.com/fm?id=643
1262.10ms,安徽卫视,http://61.184.128.243:1111/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
479.98ms,CCTV5,http://222.241.154.37:9901/tsfile/live/23005_1.m3u8?key=txiptv&playlive=1&authid=0
329.54ms,贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8?key=txiptv&playlive=1&authid=0
179.07ms,东方卫视,http://223.159.9.13:8099/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
164.01ms,CCTV13,http://223.159.9.13:8099/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
213.04ms,浙江卫视,http://111.225.113.145:808/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
144.38ms,CCTV5,http://223.159.9.13:8099/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
303.17ms,CCTV15,http://171.117.29.144:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
231.37ms,CCTV14,http://171.118.223.183:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
1178.50ms,凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv&playlive=1&authid=0
371.50ms,海南卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN4252684BESTVSMGSMG9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUaBeOsoiQC4O7YVlhWLaUupjXkJIrEMFMF2spHJh%2FN1RLi84Ue88x97wZoubXLeSwCFBwRVp81CkC12%2Foosdnmw
691.41ms,浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
1920.40ms,解说_电影狂人,https://live.metshop.top/huya/18715610
219.57ms,陕西卫视,http://36.40.237.92:9999/tsfile/live/0130_3.m3u8?key=txiptv&playlive=0&authid=0
1179.01ms,东南卫视,http://117.27.190.42:9998/tsfile/live/23281_1.m3u8?key=txiptv&playlive=1&authid=0
188.70ms,CCTV11,http://124.165.251.82:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
397.23ms,春晚20,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8
786.57ms,无间道3:终极无间,https://vip.ffzy-play2.com/20221127/1567_f1965b4b/index.m3u8
369.32ms,海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
154.34ms,CCTV7,http://124.228.160.94:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
1800.37ms,CNN,https://i.mjh.nz/SamsungTVPlus/GBBD8000016N.m3u8
396.93ms,CCTV2,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
193.64ms,卡酷少儿,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
157.26ms,海南卫视,http://117.27.190.42:9998/tsfile/live/23273_1.m3u8?key=txiptv&playlive=1&authid=0
182.39ms,CCTV17,http://117.27.190.42:9998/tsfile/live/23247_1.m3u8?key=txiptv&playlive=1&authid=0
360.83ms,江苏卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8
7535.81ms,解说_续哥说电影,https://live.metshop.top/huya/24396472
171.28ms,湖南经视,http://124.228.160.94:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
400.21ms,NewTV_黑莓动画「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
1421.86ms,「虎牙」永劫无间,http://live.iill.top/huya.php?id=660115
197.15ms,CCTV11,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel41/1300.m3u8
218.49ms,四川卫视,http://171.117.29.144:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
349.80ms,春晚06,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
171.01ms,云南卫视,http://223.159.9.13:8099/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
319.39ms,新闻综合,https://live.goodiptv.club/api/bestv.php?id=xwzhhd8m/8000000
979.59ms,「斗鱼」使命召唤•手游,http://live.iill.top/douyu.php?id=9223245
178.10ms,湖南娱乐,http://223.159.9.13:8099/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
188.35ms,CCTV1,http://111.225.113.145:808/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
189.13ms,东南卫视,http://118.248.168.109:8088/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
154.54ms,CCTV9,http://117.27.190.42:9998/tsfile/live/23240_1.m3u8?key=txiptv&playlive=1&authid=0
218.15ms,CCTV15,http://124.165.251.82:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
288.92ms,亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
425.80ms,CCTV7,https://live.goodiptv.club/api/bestv.php?id=cctv7hd8m/8000000
274.78ms,江西卫视,http://61.184.128.243:1111/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
393.48ms,吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
421.78ms,CCTV15,https://live.goodiptv.club/api/bestv.php?id=cctv15hd8m/8000000
143.82ms,江苏卫视,http://124.228.160.94:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
1687.38ms,中华小当家「动漫」,http://live.iill.top/huya.php?id=11342413
320.40ms,春晚22,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457109297710655_hlshd15.m3u8
165.52ms,CCTV17,http://58.23.26.184:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
370.67ms,CCTV1,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111128BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUU6FFmRK8Hl0ytyd5e5kWGEwoDIwMxbrlyyVy9x6ZDKnldIYKOjBOUjRyoym5n7Kg0yIYstFTUfqtC14fzxhy5Y
887.93ms,CCTV5+,https://node1.olelive.com:6443/live/CCTV5PHD/hls.m3u8
389.62ms,CCTV13,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
561.30ms,天津卫视,http://58.51.111.46:1111/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
565.96ms,甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8
382.86ms,倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
1476.36ms,猫和老鼠「动漫」,http://live.iill.top/huya.php?id=11352879
434.02ms,CCTV15,http://222.241.154.37:9901/tsfile/live/23015_1.m3u8?key=txiptv&playlive=1&authid=0
429.30ms,北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
2864.43ms,解说_阿钙扒瞎,https://live.metshop.top/huya/15978172
1284.34ms,東森超視34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
386.75ms,五星体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
1427.49ms,解说_顾久撩电影,https://live.metshop.top/huya/16422212
191.82ms,东方卫视,http://118.248.168.109:8088/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
1406.93ms,「虎牙」王者荣耀_𝟚,http://live.iill.top/huya.php?id=660164
218.76ms,CCTV5,http://221.205.129.153:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
332.78ms,安徽卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
398.96ms,黑龙江卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181356BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUXUvBVoIpV7IZ8uInlLPonswoDIwMxbrlyyVy9x6ZDKn9MTOKFsVhR5Pg7Vvr2jf7Z0qxx5spaZs3xlZNl%2FA5wE
364.81ms,北京卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel24/2300.m3u8
251.25ms,河南卫视,http://111.225.113.145:808/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
195.24ms,山东卫视,http://112.235.202.214:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
256.16ms,浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
168.09ms,山东卫视,http://223.159.9.13:8099/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
781.94ms,凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8?zgangd
151.79ms,安徽卫视,http://118.248.168.109:8088/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
473.74ms,河南卫视,http://58.51.111.46:1111/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
403.48ms,海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
210.07ms,辽宁卫视,http://171.118.223.183:9999/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
472.68ms,甘肃卫视,https://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000
197.55ms,深圳卫视,http://223.159.9.13:8099/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
361.30ms,内蒙古卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000319/index.m3u8?IAS
156.91ms,CCTV13,http://118.248.168.109:8088/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
1720.93ms,嘉定电台,https://fanmingming.com/fm?id=1309
142.47ms,湖南都市,http://124.228.160.94:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
416.88ms,北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0
169.49ms,南方卫视,http://175.10.228.235:8081/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
168.77ms,重庆卫视,http://123.138.216.44:9902/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
435.03ms,北京卫视,https://live.goodiptv.club/api/bestv.php?id=bjwshd8m/8000000
420.65ms,贵州卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
186.85ms,吉林卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
463.33ms,深圳卫视,http://222.241.154.37:9901/tsfile/live/23035_1.m3u8?key=txiptv&playlive=1&authid=0
159.11ms,贵州卫视,http://118.248.168.109:8088/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
284.55ms,内蒙古卫视,http://36.40.237.92:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
210.73ms,黑龙江卫视,http://112.235.202.214:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
168.92ms,天津卫视,http://223.151.51.74:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
2763.97ms,解说_鱼丸电影,https://live.metshop.top/huya/16615910
882.75ms,经典音乐广播,https://fanmingming.com/fm?id=642
160.36ms,北京卫视,http://124.228.160.94:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
171.75ms,黑龙江卫视,http://175.10.228.235:8081/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
192.53ms,辽宁卫视,http://221.205.129.153:9999/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
262.76ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
